shipment_id,customer_id,origin,destination,status,create_ts
fd7a3824-af2e-481b-b542-29378569a20d,18d33349-805c-4d60-99c7-5ca4c5d89337,New Stephen,Josephmouth,IN_TRANSIT,2026-03-30 18:44:21.184444
82a36ff7-470b-4a22-9514-0ca471317983,589d87d3-aa1d-41c3-87a5-47769115de53,Williamfurt,New Jasonberg,DELIVERED,2026-03-30 18:44:21.184554
580f0a08-a633-415c-b827-bd12244023ec,438f5bbc-a836-41fe-9e4f-1c1d5333472b,North Lauraport,Williambury,CREATED,2026-03-30 18:44:21.184663
6fc06fb7-ccb1-4d6f-9089-b834453ce56f,22175b84-4602-46e8-9140-da0ea6307fd7,Ashleybury,Port Stephanie,IN_TRANSIT,2026-03-30 18:44:21.184778
0e98dc40-4b06-4a37-a056-25c1f2c555ff,b3ab295d-1690-4880-8c70-3ae8faefe335,Johnstonhaven,East Jeanside,IN_TRANSIT,2026-03-30 18:44:21.184910
820acbf3-f900-460b-a494-88e1b0595eb4,11912b4a-5bfd-483f-82c1-dc33afb1575e,North Sonya,East Ronald,IN_TRANSIT,2026-03-30 18:44:21.185017
15be7c60-d17c-49f1-8f75-c481f12f43cb,f9d167b7-9999-4a82-a2bb-6448ad265ed4,Yeseniaville,Brittanyton,DELIVERED,2026-03-30 18:44:21.185125
57b0e357-5232-45a8-90f3-7e1c8c2c3b6b,82b00285-3a90-4159-b291-9a58f094f72b,West Michael,Hawkinsside,IN_TRANSIT,2026-03-30 18:44:21.185252
10f4ee2a-7159-484c-91f2-558c2f5b3b0a,f8406e61-6fef-4837-9a27-47c93e02cbf5,Parsonston,West Shaneville,DELIVERED,2026-03-30 18:44:21.185387
d502ee5c-bad6-4541-893c-303b41432d3f,a20612d3-c10f-4a33-9e8b-0de6b17dccec,Lake Scottfurt,North Samanthastad,CREATED,2026-03-30 18:44:21.185501
bfc6ccbf-fdce-45a9-90c4-4ed72a1aaff7,ab4b8d27-1301-4f0c-bdef-dafc91ecbfc3,Lake Denise,Mosesstad,IN_TRANSIT,2026-03-30 18:44:21.185632
9098e77e-1c2f-497a-a4ae-2c8f229a720f,4317af83-7889-4635-8604-554c84d4382a,Port Mariah,New Maryhaven,IN_TRANSIT,2026-03-30 18:44:21.185743
9d28f45f-6cfb-4d08-a474-2ee1d75adc30,7476a8a8-303a-4a04-b3c3-800dba205e6b,Tranland,Larsenfurt,CREATED,2026-03-30 18:44:21.185891
cac895e8-c268-4662-a2b0-9d73a8aac832,7d16f26e-fc8c-40fd-a64b-814d92dfbc4b,Nathanburgh,Stevenside,CREATED,2026-03-30 18:44:21.185999
c18f1d3d-568e-4093-ba8c-8c5200a7b440,d4bde6c7-9275-4595-96ef-5da5afdfc32d,Shelleytown,Brookestad,DELIVERED,2026-03-30 18:44:21.186106
1ea8684b-0f88-41d7-9b56-779e25d45aaa,98cdebef-43c5-4cf0-8e04-88d7d28cb32c,New Mary,East Jason,DELIVERED,2026-03-30 18:44:21.186213
ce7582fa-98ed-491c-b383-63265c44382e,3cdd8300-0c37-4234-b198-811bb754e290,East Christophershire,Byrdland,DELIVERED,2026-03-30 18:44:21.186351
bd3a2753-9a90-411b-88eb-0081f3200142,cec5795c-1bdf-4e28-9e2c-1e1035548b3f,Toddmouth,Stacybury,CREATED,2026-03-30 18:44:21.186460
f962f478-8b04-4bd1-bb11-9454ddbd2db0,b68b9549-6eb6-4b5a-97fd-0af8ae1cec71,North Sharonville,Angelaport,CREATED,2026-03-30 18:44:21.186621
bd21d08b-1178-4213-84c9-35851815d7a4,4d384e84-c05f-46e8-819f-ce47385573bf,Anthonyville,East Jenniferton,DELIVERED,2026-03-30 18:44:21.186737
921599a1-a3eb-4287-9c2e-1a71e108856a,cb2de1ee-d272-431f-8217-b5e32e3be62c,New William,Grosstown,CREATED,2026-03-30 18:44:21.186881
cc1b5560-6409-426d-b7c4-99006e0dbf1e,c6cb2e85-380d-4a8a-b23d-af22546f5d11,Lake Justinshire,Port Amandastad,DELIVERED,2026-03-30 18:44:21.186997
9d5e2ee6-7ace-4a5e-ab82-aae014f765ca,11caab8a-1f11-4ecd-bf25-90946e6f771b,Lake Kellyberg,Jessicachester,CREATED,2026-03-30 18:44:21.187116
401307fb-6eac-4ecc-bb02-2c62780d217a,0bb34df4-5043-4cde-a8e1-2e5be0b47a1f,Nathanielview,East Mary,CREATED,2026-03-30 18:44:21.187225
45603cb0-b245-4a02-916f-a57a1b23a1d0,b2847706-3e89-4701-967f-64c68090bfec,Weberview,North Steventon,CREATED,2026-03-30 18:44:21.187359
d77d2415-1311-4186-93e8-b8fdd8189b20,c25dfc18-3297-4109-aba1-5386ad46731f,Toddmouth,South Scott,CREATED,2026-03-30 18:44:21.187491
859b6d4a-29e3-497c-b47d-eeb16f2f0e8f,aaa47d62-e386-46fb-a5a9-91a189b8c1af,Lake Eric,West Stephanie,CREATED,2026-03-30 18:44:21.187598
cdd1241d-d70e-4230-834d-16b984d28ec3,d3b91e15-18e2-441d-a17d-9102b47bd7e8,West Christophershire,East Matthewview,CREATED,2026-03-30 18:44:21.187711
cd98db68-9bd2-4d58-8c65-ee6a57d15b1b,98a8d28a-dad0-4d5f-b717-b0f29a8d870e,New Stephenfurt,North Kellystad,CREATED,2026-03-30 18:44:21.187825
cce83446-0313-4d56-aefa-6185affd80b0,cd6bb0cd-db20-4af3-abe6-87baa30928ee,Villaland,East Sherry,IN_TRANSIT,2026-03-30 18:44:21.187958
99fff3d2-2e37-4fcb-8f04-9748999bd494,ac3e8ce9-8a8e-414c-88bf-e27a7ef6225d,Davisburgh,Denisetown,CREATED,2026-03-30 18:44:21.188093
016fa9f2-bfd3-434c-9a0e-bd502d8edb1e,4a0e9897-c616-4c1e-a24c-c904f8a8cdda,West Kathy,Kimberlyshire,IN_TRANSIT,2026-03-30 18:44:21.188201
09714480-93a2-4eee-9c5f-99782bf19099,6e0f11a4-993f-48b3-959d-37e2d7cc501d,Petersonfort,Nguyenchester,IN_TRANSIT,2026-03-30 18:44:21.188360
9219295a-bb24-4151-982d-f0dfa442d6ec,e2cebc31-e7f0-4d8c-aebc-5a569f17814f,New Allison,Smithfort,DELIVERED,2026-03-30 18:44:21.188490
860e6db8-a5e6-487a-b6b8-144061bb2978,ae9d5f6b-a32a-42c5-b458-41e99a038d66,Ramirezview,South Valerie,DELIVERED,2026-03-30 18:44:21.188622
47ac86d8-cbdd-48d7-a34c-d3fcf7248ca2,2b9e0b92-395e-46ce-83e8-d967afa07b3b,Herrerafurt,Sarahton,CREATED,2026-03-30 18:44:21.188752
8eb93e19-f7bd-4fdf-b035-766aeb4fdd98,86b49f45-9d3f-4c3c-937f-ebd1979b324e,Lake Michael,Jasonberg,IN_TRANSIT,2026-03-30 18:44:21.188860
906cd745-5b5d-4220-8e5b-afb61c3b4f0d,3a738c06-3a94-4237-929f-47c7ca2a2d6a,Coletown,Coryland,CREATED,2026-03-30 18:44:21.188989
b522fe16-a7d9-4218-8a8d-f33ede18b346,9a13093a-f091-4b09-bd88-7fa57fea0de6,Everettton,Lake Dominique,CREATED,2026-03-30 18:44:21.189118
13b1d953-2ada-4f89-a456-40ea9718eb1d,82d992a5-b86e-44b8-b2ef-8063c58acb69,West David,Levineside,DELIVERED,2026-03-30 18:44:21.189247
b9a57abb-2174-4770-95d4-9838e43a5d9e,4dab18c8-677c-44fe-b52b-d52e14983f6b,Williamsbury,Port Angelaport,CREATED,2026-03-30 18:44:21.189378
39b5b22e-018c-4d19-a128-336434d35eaf,51aeeca1-505e-4458-ac27-5098ef5d24d1,West Kevinton,Villarrealville,DELIVERED,2026-03-30 18:44:21.189509
948fe892-4d3d-48ab-897c-c9005b346713,26f45775-8420-48e7-80a6-9a8bbef025cb,Port Daniel,Lake Alexis,DELIVERED,2026-03-30 18:44:21.189620
496e5c3e-2f6f-4600-b740-801483d58fd6,4be93369-2503-422d-8504-a44491467249,Port Wendyberg,Danielton,CREATED,2026-03-30 18:44:21.189734
cb8775d4-b2be-404c-a90d-177d9a8872ce,fba3207f-8432-431a-92ab-4bc52e904785,East Lawrence,West Sarahchester,CREATED,2026-03-30 18:44:21.189844
68d90ead-4093-402e-82e5-9ced21af6689,e2cc8077-43c0-4d50-8f18-bf5465cecad1,Lake Garyland,Lesliemouth,DELIVERED,2026-03-30 18:44:21.189954
f8c64881-1c24-4967-be9d-e20d450dc31c,51134e78-32e4-42f8-a97d-e29112b74d28,East Matthewside,Brendamouth,CREATED,2026-03-30 18:44:21.190064
f18ca571-83de-4863-9f2d-c435a5bb55db,ffd3fa50-1086-468e-bb17-b3e53e7e6f55,Cummingston,Munozborough,DELIVERED,2026-03-30 18:44:21.190213
aba8f66e-c853-41b8-a762-8c57497ddc1f,758d6a5b-5ccf-4530-86a1-712fdca70cb0,Lake Robertfort,Johnchester,IN_TRANSIT,2026-03-30 18:44:21.190331
48640c42-676c-4547-9b41-af40784099b0,acc72f31-3a1d-400b-947f-04d2ede7855a,Lake David,Richardfurt,IN_TRANSIT,2026-03-30 18:44:21.190440
1492d573-00f2-43c3-b1a0-141e45994b6c,eb3980b8-38f2-479e-859e-6cbf040744fe,Petersonside,New Andrew,IN_TRANSIT,2026-03-30 18:44:21.190567
92a38a46-bc07-4f06-987a-2905d60dc530,ff2cf0ef-6120-459f-92d6-5bb0fcf3b25c,West Kathryn,West Ronald,DELIVERED,2026-03-30 18:44:21.190679
76219f67-6118-47ae-b16e-c8231265bde0,99eb8d6a-37d8-49fe-abc4-db665ffb9d1d,New Richard,South Rodneyland,CREATED,2026-03-30 18:44:21.190793
6002af2b-56aa-4f7a-ac9b-a6c8829cd622,bcf4da1c-1a6f-4d89-a403-05a13d432742,Amberton,Jonesbury,DELIVERED,2026-03-30 18:44:21.190922
be526b19-cc90-4b8a-9335-cc972152ffce,9689dd84-5300-4ed0-891f-2be2b00a6f42,New Charles,Port Katherineview,DELIVERED,2026-03-30 18:44:21.191033
6f1c68f5-b301-4f29-a08b-446fd7ed5120,77217709-6140-4bbb-aad9-f824b3e6a03e,North Rebeccaview,New Aaron,DELIVERED,2026-03-30 18:44:21.191142
6b92ae05-13cd-4593-9f21-5cebdec33e33,58b82b0b-9859-46a8-9a43-1efefd3fe5a3,Port Sandrabury,East Carmen,DELIVERED,2026-03-30 18:44:21.191253
458c4900-93d2-4d91-86e3-8c357b042216,76a0d032-772d-40d1-828d-cb7d42976627,Lake Ryan,Port Jeremiahtown,DELIVERED,2026-03-30 18:44:21.191363
4f6a080c-0e87-438d-a74f-859dc1bf96e0,9bb0dfbf-4778-4457-8df1-17e39716bdd6,Eddieborough,Robertport,IN_TRANSIT,2026-03-30 18:44:21.191470
fd5b63b1-20a2-4b99-a1d9-ca4beeb47bd7,78224339-3ee9-4042-a920-c4d39a00898a,Port Justin,Smithborough,IN_TRANSIT,2026-03-30 18:44:21.191600
a6508e8b-1874-48d3-99d6-b59f0e3d4aa9,a9885628-919e-4e54-91a1-c6d7bce65fce,New Robertmouth,Port David,DELIVERED,2026-03-30 18:44:21.191711
bd3a4f93-1b22-4dd5-8319-90cdef19deba,95243613-0ca8-4d63-9531-c7544e6d4378,Guerraview,Kellyview,DELIVERED,2026-03-30 18:44:21.191846
2780ec3c-a17d-41c6-9ada-d604d918e467,32853f8d-21de-4373-aeee-9f43959b57b9,Parkport,Mitchellmouth,DELIVERED,2026-03-30 18:44:21.191975
31c5a5b9-ba40-4692-a389-f2cbbb306c7f,c8fac7bb-8e77-476f-b7d3-3e334595d50f,West Elaineton,Lake Brendatown,IN_TRANSIT,2026-03-30 18:44:21.192088
e0c03913-c44a-4229-95a6-51ebf526a08a,4de94b14-1a7e-4915-a2cb-03c252155627,Parsonstown,Reynoldsport,CREATED,2026-03-30 18:44:21.192236
2a74bd00-2fef-4783-8e14-867d2382e8ad,69ee9d34-deb0-443f-950b-cb2d2349707b,West Reginashire,Alecland,IN_TRANSIT,2026-03-30 18:44:21.192354
a7d5617f-9fb6-4889-bdbb-bd0e0a56ef81,b3d41f90-49f3-44e3-9673-cd6bdaf1eb7a,Palmerburgh,Lambhaven,DELIVERED,2026-03-30 18:44:21.192502
ee83bf4d-022e-4065-8085-47ab26f6f22e,df14aff6-74c4-40c0-a02b-333abdfa5d21,New Lindseystad,West Garyport,DELIVERED,2026-03-30 18:44:21.192615
d1388bb6-4e47-484e-91c6-adbe3bf9178b,3822940e-10c5-489b-a8d6-adce67c8f796,Hendrixborough,Port Gregoryville,CREATED,2026-03-30 18:44:21.192745
0e42d1dc-975e-4be8-b36f-e9c69b5a6594,6c5dc681-dac0-43d6-bf13-060ea6ac6784,Basschester,Debraside,DELIVERED,2026-03-30 18:44:21.192874
effe6eaa-5c95-445d-be1f-a595773616b7,0406acf5-fe32-4d58-b370-77114c84e996,East Jessica,Michelleberg,CREATED,2026-03-30 18:44:21.192982
3d405586-8ca1-4077-95a0-99a7f01a28e5,2415dada-0432-40e2-8439-35f29a7ec055,West Samantha,Brittneyside,CREATED,2026-03-30 18:44:21.193090
80967db3-51d4-4bd0-9f88-840aea2c655e,2401ed29-91d9-4c99-b892-5561d703881b,West Melanie,East Geraldport,IN_TRANSIT,2026-03-30 18:44:21.193202
f5d2385b-4f62-465f-a779-2f2535138ed0,d70ed098-2e10-4cf4-bf2e-28cc674e9fa5,Johnview,Villanuevashire,DELIVERED,2026-03-30 18:44:21.193331
ba7dba0a-30aa-40e1-8302-5325f884de5d,bdb3b072-3f0c-498e-9034-2fec34fbab3f,North Samanthafort,Nicoleville,CREATED,2026-03-30 18:44:21.193442
c28f561e-23b6-46e8-93f3-3f8d2db3bdb7,0cc6cd7a-1559-479d-ab45-4ea3eee6d3ab,East Justin,Matthewville,IN_TRANSIT,2026-03-30 18:44:21.193550
9d34a010-7b09-413c-bc1e-20769a4f2fec,d2ccc03c-d405-47f1-a25e-d56587fbaea7,East Rebecca,East Herbertfurt,CREATED,2026-03-30 18:44:21.193660
63231883-fd06-483f-b79d-5666da9cd786,65cd56cf-0cb9-4daf-a2b0-fd8e158ec0d0,Port Kenneth,Lake Williamchester,CREATED,2026-03-30 18:44:21.193770
7af7e5ee-2eb3-4615-b78d-5b82e4ab3a84,a460f6e3-9e46-48ae-8107-aa10ac89aa1a,Rebeccamouth,Scotthaven,IN_TRANSIT,2026-03-30 18:44:21.193898
ad47c45f-4730-4714-b9c1-38b1d39b7f4d,e7a547f4-d292-4d0b-9e49-7fd5381e5983,New Nicoleport,Saraport,CREATED,2026-03-30 18:44:21.194009
067a8b91-1ef9-4108-867d-a682b5ffc5b2,583ff16d-fcf3-42b5-82d2-5115c156fae5,Bairdmouth,East Jennifer,DELIVERED,2026-03-30 18:44:21.194137
b27d23a5-dffa-476c-8d55-36767411078f,171daada-15ac-4dda-b483-82f5538b4e28,Lake Aprilfort,Dennisfurt,CREATED,2026-03-30 18:44:21.194273
332c648f-63f1-497b-bf90-3944193273fc,35e19845-40df-4773-b1c1-b6237a582708,Tonyaland,North Allison,CREATED,2026-03-30 18:44:21.194389
33d53c1f-874b-469b-ad33-17eab4201d2b,fcb94f27-be37-437a-b123-5b733a2a0154,West Eduardo,West Jaytown,CREATED,2026-03-30 18:44:21.194499
897fdf5b-1cd9-4358-8d9f-0c21a4b7aee3,c8da107e-fde9-417b-9372-631c387675e0,East Michelletown,East Jamesberg,IN_TRANSIT,2026-03-30 18:44:21.194611
1da13bea-6fd0-4aee-8a1a-726d65bdac51,a928a591-a9fa-440f-8d98-ffb1a3fff6eb,North Steven,New Stephenchester,CREATED,2026-03-30 18:44:21.194727
687f1cad-efc5-408a-b53a-573fa6717e9d,13c64fe9-80e4-4a9e-bfb8-863002f76fd8,Sarahview,Nicoleside,DELIVERED,2026-03-30 18:44:21.194835
9fbc6ea3-ad31-411e-acd6-5f76229d1e88,bf0228f9-5680-4a3b-aa83-c2d05bc205eb,East Jillfurt,East Douglas,DELIVERED,2026-03-30 18:44:21.194946
484da3e5-2424-48ce-8dc3-d19b7a5d6ee1,6e785f7a-692d-4fd5-96d2-3c003fb9100d,Lake Angela,West Raymondbury,CREATED,2026-03-30 18:44:21.195057
38f83096-d276-4a11-aff6-d32c4ff1ef52,18b03b1c-5437-4c5c-82d4-042bf9b9f111,New Benjamintown,North Christopherville,CREATED,2026-03-30 18:44:21.195169
1dc03470-e893-4c79-b697-3fb99aba945a,5b846744-3dee-43ed-b17d-e2458b3d6940,Joshuaborough,Brownstad,DELIVERED,2026-03-30 18:44:21.195297
96fc0b17-956c-48fe-adbc-96457e5df621,78f8a6a3-e61b-4d07-95ae-ff00b86a40dc,New Adam,Lake Patrickfort,CREATED,2026-03-30 18:44:21.195411
bbca6bb9-2a82-4820-b67c-22a7c5fce485,3fe5e623-ac82-4649-b7d2-2efed761f075,East Sarahville,Port Sharon,IN_TRANSIT,2026-03-30 18:44:21.195521
d266687c-76b1-42c4-b424-ef9941ca897a,d0e2a08f-312c-48c5-86c3-6928cce4d3c6,South Coreyshire,Lake Pennychester,DELIVERED,2026-03-30 18:44:21.195633
32e6353e-a253-426f-ab1a-14c2efa57e36,4bfea126-4cfa-4736-83fd-e06b032192fe,Benjaminborough,South Jacqueline,DELIVERED,2026-03-30 18:44:21.195747
61ee98da-a1a2-4ef6-b0d9-e8bc84ca8e28,596a4584-e287-473e-946d-a91d020c7672,Brittanyview,Lake Justin,CREATED,2026-03-30 18:44:21.195856
77b18a2d-66ba-4a6b-b8f3-28075a84ed44,4b2e3b25-a3c5-4ed6-9ec6-d576ff53fcec,Port Rickystad,East Stephaniefurt,CREATED,2026-03-30 18:44:21.195969
aa2415d0-49ff-4374-ac97-72647b063546,a246fef7-ceef-47de-a066-5011f6a9a077,New Allison,New Ronaldstad,IN_TRANSIT,2026-03-30 18:44:21.196080
327ef3b8-55c3-47dd-808a-13679a79898a,51fb6983-d460-4c35-a91f-4ab62b268eff,Jasonport,Brittneystad,DELIVERED,2026-03-30 18:44:21.196188
d4c9cbca-5be6-49e7-88d2-c1d666dfe44d,e0c1397d-9442-4f9c-b2da-044a65e3983f,Holmesland,Andrewburgh,DELIVERED,2026-03-30 18:44:21.196317
b657e00b-ea0b-47b3-8ead-96fe07c4c740,7f9fbb34-82a6-4b8f-8a5e-b575a6d1bd11,Lake James,Keithland,IN_TRANSIT,2026-03-30 18:44:21.196456
1104e671-b649-4733-89c6-08fec226a5d8,2efa56b2-bd83-41a0-a2af-929c58a6a1d7,Port Christophershire,Garrettfort,IN_TRANSIT,2026-03-30 18:44:21.196567
2c27ce32-72a8-4113-a1fa-8a4b1d349376,fe8f79cc-a3de-4490-acf4-c03a03c0a7e7,Lake Aaron,Bowersfort,DELIVERED,2026-03-30 18:44:21.196694
92930375-57d1-47cb-aa6e-99e22e2302b7,7a24805f-cb1f-40fd-9060-b86968950dd3,Nelsonchester,Heatherchester,DELIVERED,2026-03-30 18:44:21.196823
b5abe236-2e6f-4362-800c-b78b825cf1e2,de314bf8-8aab-4893-8652-143809301775,Sharonside,North Mark,CREATED,2026-03-30 18:44:21.196931
e3f443d7-e0c0-48dd-bb56-7958bbde85f8,8644a072-a608-4f0f-bbf3-232b9e6518b8,Laurafort,Lake Jessemouth,IN_TRANSIT,2026-03-30 18:44:21.197041
370c8ffc-565f-4856-9c2d-561dd27df9fd,2ff8baf1-d80d-4427-b31d-08ccac42d158,North Christopherborough,Lake Gregoryview,CREATED,2026-03-30 18:44:21.197153
c6591d82-81b5-4c67-9027-36b16e06c911,7c11260b-b523-4ebc-ab8d-ebe85b508b94,Onealhaven,Andrewland,IN_TRANSIT,2026-03-30 18:44:21.197282
dab098d6-c19a-42f5-81c8-ecee84b28b64,858c463b-bdd0-415f-a452-123092797375,Bartontown,Troyburgh,DELIVERED,2026-03-30 18:44:21.197410
6e70ffae-530f-4143-90c4-cfb57069b442,6872c522-7dc3-4738-bc00-4c059731fff5,Hammondmouth,New Amandaborough,CREATED,2026-03-30 18:44:21.197541
a7580945-bed8-46a8-9a8f-bb1834cc3ffc,72c4219b-b665-4f0c-a551-aab4dcbd94b6,New Dawn,West Raymond,IN_TRANSIT,2026-03-30 18:44:21.197650
35a51e50-3eac-458f-9ae4-4317210ff629,03b62212-1591-4b8a-b262-05dc7066c05f,West Heather,New James,DELIVERED,2026-03-30 18:44:21.197759
10667b63-2353-4c41-8e9d-8eb8de12790d,357c085d-7756-4c6b-8378-2d82628823b1,Mcleanhaven,Michaeltown,CREATED,2026-03-30 18:44:21.197891
e6ba575a-7ed1-4bd1-b710-a3bc74e893c7,b22111e9-3f6f-4749-b422-7e84e213dcc4,Flynnside,Brownview,IN_TRANSIT,2026-03-30 18:44:21.198040
b3add974-c92e-49cd-b90e-d5e8f435b6f4,38b6f218-feb3-4240-86b9-474f14eea2e7,Port Shirleytown,Lake Michael,IN_TRANSIT,2026-03-30 18:44:21.198150
24f4f025-7cfc-4515-845c-99f3e59dfed8,e13c92f4-4621-482a-bcf4-94ae1411c5a2,West Catherine,Port Heathermouth,DELIVERED,2026-03-30 18:44:21.198260
2e69baf1-d97f-4414-8890-e05824c27bea,fe73c86e-e08e-4523-a424-fd428626a028,Coxhaven,North Stephanie,IN_TRANSIT,2026-03-30 18:44:21.198401
e0b337a3-d98d-4894-98f1-b5dbd1bd4c03,add1c02a-d9af-49b6-838c-2be86985a48a,Nicholasview,Teresafurt,CREATED,2026-03-30 18:44:21.198510
661fc9bb-7be3-4a0b-a694-04e910670868,cbf1ca6a-8434-49d9-bff9-2728550d9ef4,South Sheriville,Wagnerton,CREATED,2026-03-30 18:44:21.198641
6eccee87-b183-46bb-add7-a32bdd3b07da,b09f7c48-75ad-4481-acd1-426d520e15ce,Andreaburgh,Longfort,CREATED,2026-03-30 18:44:21.198770
8eb3b935-49ca-42a9-aac9-6d1302b3bb74,adc2ee58-29e4-4ff1-9e3e-c0b300e1a143,Matthewfort,Lake Renee,IN_TRANSIT,2026-03-30 18:44:21.198881
52759e00-a9cd-4298-bd5a-f952cddf2b94,3e2168a1-e75f-4628-854b-c7bdb1e2babf,Port Brucebury,Danielville,IN_TRANSIT,2026-03-30 18:44:21.198991
0eedb9f3-ba3d-40dc-b57b-920e464e9583,7f12e703-c386-4dfb-8394-ee10f0565637,Mariofurt,Nicholasview,DELIVERED,2026-03-30 18:44:21.199099
28602da3-2ac6-4c29-8d88-11fe0d366b81,5c2d485c-11c0-4be7-a020-6e9304988f4f,West Andreatown,East Haydenmouth,DELIVERED,2026-03-30 18:44:21.199212
b5c84b7b-7d2c-46b4-9048-de687158b3a7,9550e130-a757-4b29-a359-c5b85f36a68d,Port Valerietown,Saundersbury,CREATED,2026-03-30 18:44:21.199343
85251876-a909-447a-a632-6edb54314a00,2797f227-7da8-4a70-9d5b-05f25b530237,East Timothychester,Sarahhaven,CREATED,2026-03-30 18:44:21.199453
9edc3f2e-f1a9-4b92-a282-c63609104c6b,230bc44a-bd99-48b7-a06b-97a4ff89c640,Cunninghamfort,East Davidtown,DELIVERED,2026-03-30 18:44:21.199585
fb312424-60e3-422a-bf8c-bbf0b1817139,3a847093-28bc-4424-8efe-19148da80699,East Edwardmouth,Haynesport,CREATED,2026-03-30 18:44:21.199715
81038916-c049-4e7c-b97d-83205399663b,623e665f-d3d3-4fec-a962-e70224797c66,Lake Crystal,Port Amyside,DELIVERED,2026-03-30 18:44:21.199829
ca4916a4-cb3a-496c-8650-0783bcc88691,e13644a8-1c87-478d-b0c6-ed097803ab75,Caseytown,Lake Christopher,DELIVERED,2026-03-30 18:44:21.199936
11e7e008-42e1-4956-8799-493a87eceacd,da8192ad-484f-4bd9-b8ef-e7bd278ea2a5,New Jennifer,Port Kayla,CREATED,2026-03-30 18:44:21.200045
ba679d8d-89e9-42dc-b103-0d91d245ff55,33d44a28-d2e0-445d-af56-f7221fc7c0a7,Hodgesmouth,West Meganmouth,CREATED,2026-03-30 18:44:21.200176
b5dfddc8-bc61-49a4-8381-59ded4c3a8eb,5f03bd19-eda3-4328-9bbf-047ca4c47c32,Smithport,Hamptonmouth,CREATED,2026-03-30 18:44:21.200325
d3b80e0a-0b6a-4080-91fe-ca4a5e5d0c7f,7b3bfdc4-7037-4b89-b1f2-efa479f66046,New Larryberg,Riveraborough,CREATED,2026-03-30 18:44:21.200463
9879ee7b-b6a2-477b-94c4-3484aa2d1151,f6d392d0-6b7f-47b9-9e93-8c1997a298ab,Andersonshire,Lake Donaldburgh,CREATED,2026-03-30 18:44:21.200594
2fae915b-afd1-47a2-928d-30626c2286bc,efd895ce-5680-4c0a-b140-606947d6a75e,South Brenda,Olsonborough,IN_TRANSIT,2026-03-30 18:44:21.200726
27fd0a18-2e87-490d-993c-c4c13964b23d,f8630063-8285-4843-96b2-668100cc4491,South Colleenhaven,Bradleyville,DELIVERED,2026-03-30 18:44:21.200861
f942c598-86f1-4606-a0cb-9f708c319514,782f61de-3a1e-482c-9d25-c45bf37ab068,North Coltonfort,North Martin,CREATED,2026-03-30 18:44:21.200972
c9797a72-202c-451d-bfd2-3788196d8aa3,13f9c61a-b3a0-4bd7-a091-a1f1fe1672d5,East Sarafort,Owensville,CREATED,2026-03-30 18:44:21.201102
043b9408-3aaa-4dba-979a-e476984f8cd6,f2579ef8-6da3-4275-988b-09f982f573c1,Gonzalezberg,Port Kylieberg,DELIVERED,2026-03-30 18:44:21.201235
e018d634-9f8e-492d-9479-ef99a18a2a4a,e3203346-9d46-40b3-bf7c-a40e84237290,Scottshire,New Virginiaview,DELIVERED,2026-03-30 18:44:21.201346
9d5cfa50-7831-4325-a242-c33e817d4319,ddb83f28-129d-46ee-bdf9-a45b2679bd9e,South Ambermouth,Sanchezport,DELIVERED,2026-03-30 18:44:21.201476
41ce94e2-c042-4826-9a0b-cb6871332cd7,d0c9fcb8-4f5e-4b44-995b-89d103a17f31,West Christinaview,Donnaborough,DELIVERED,2026-03-30 18:44:21.201587
ad4be765-57cc-4e24-885c-e2c633377551,4055f7c7-f6b2-4886-a9d7-8a30273e70d6,North Timothyshire,West Justin,CREATED,2026-03-30 18:44:21.201697
481feddd-efd9-4f09-8453-cc7050674a06,3626cabc-614c-4c51-8978-b9371173d960,East Jefferyton,Rodriguezton,DELIVERED,2026-03-30 18:44:21.201828
b3c5a275-c766-4b0b-afa1-4540f85c6438,1106c5a8-53a6-43c6-ab88-5841ff60497e,East Matthew,Cameronshire,CREATED,2026-03-30 18:44:21.201956
bb19b720-cf22-4385-bf60-b66832d568a1,967f8c89-7ab1-48b4-ba8c-630f4d85043b,Brownmouth,Martinfort,IN_TRANSIT,2026-03-30 18:44:21.202104
f954b759-e971-4da0-b7e5-cc227da4d4d7,d11f40c0-c12c-496e-b0be-c40ebd43db90,Robertberg,Markhaven,DELIVERED,2026-03-30 18:44:21.202212
2f8cac30-03d3-4b6c-af66-8cf780d9d1ff,19459461-e40b-4552-beee-88fd06ed7e9d,New Katherine,North Daniellefort,IN_TRANSIT,2026-03-30 18:44:21.202321
6d785526-7574-4b3f-baca-db5c3ef08959,4abbeb5a-2d20-4028-844f-1b65c28c280c,Stacyside,New Robert,CREATED,2026-03-30 18:44:21.202436
28f5a28d-52cc-4479-9456-60b6a4957ad0,3e75f026-ee33-4748-8e87-cbd6b0ece9d1,East Vanessatown,Halltown,DELIVERED,2026-03-30 18:44:21.202626
14c90252-191c-472b-a254-95b36cade08f,fb4c17ef-2c17-42d9-b67d-c44f3b4f7f3d,Johnsonmouth,South Cindyhaven,CREATED,2026-03-30 18:44:21.202789
6894963f-a1c6-4c93-adbf-8f59be36f7a5,83bf5c99-9e07-4b9b-9952-21ba10e1f995,West Christinabury,Lake Jonathan,IN_TRANSIT,2026-03-30 18:44:21.202906
c950460e-2906-440b-b541-d99941fe4287,c85f22d9-3243-47e2-ae88-62040e8e52f0,Reedshire,Castrobury,IN_TRANSIT,2026-03-30 18:44:21.203058
